Texas,Louisiana,Washington,New Jersey,Arkansas,Montana,North Dakota,Nebraska,New Mexico,Indiana,California,Ohio,South Carolina,Rhode Island,Michigan,Georgia,Wyoming,New Hampshire,Maryland,Mississippi,Connecticut,West Virginia,Iowa,Illinois,Vermont,Tennessee,Missouri,Wisconsin,North Carolina,Pennsylvania,Kentucky,Delaware,Kansas,Oregon,Massachusetts,Alabama,Arizona,Minnesota,Maine,Nevada,Idaho,Utah,Virginia,New York,Oklahoma,South Dakota,Colorado
170,7.02738,7.07513,2.57345,3.19855,6.71369,1.69348,2.66344,1.77795,5.8621,3.49933,4.61744,1.83799,2.16539,1.10585,3.15222,2.28367,2.19116,0.826887,1.78191,6.17894,1.40479,3.49505,0.572124,3.44904,4.19244,5.68428,3.97493,2.11346,2.47585,2.83613,1.74694,2.02367,4.56558,3.47976,1.33203,5.12425,1.98886,2.51268,1.12581,3.22084,6.52052,3.29272,4.06224,1.99698,6.94503,2.27707,2.41081
171,5.47173,6.03897,2.15034,3.25342,6.18,1.01585,2.56917,1.97794,5.23758,2.98864,4.57287,1.69376,1.14888,1.66634,2.44761,2.00119,2.62159,0.977278,2.257,5.18229,1.56156,4.12063,0.646956,2.99557,3.0185,5.08926,3.3622,2.14545,3.21006,2.71894,1.60158,2.40964,5.70495,3.30138,1.82443,4.12286,2.8169,3.1093,1.28159,2.63852,4.17802,3.12789,4.6483,2.80846,7.63397,1.72071,2.02414
172,4.97024,4.90335,2.37034,2.56233,6.45527,0.635497,2.42769,2.49233,4.58028,3.38857,5.04872,1.83346,1.40867,0.939137,2.5653,1.84772,2.36266,1.08745,2.07697,4.99943,2.11538,4.54972,0.573543,2.81371,5.33255,4.22368,3.19497,2.62035,3.13997,3.07744,1.36875,3.70828,5.28142,2.36039,1.74202,4.90589,3.20993,3.26496,1.80248,2.09538,2.90499,3.05851,4.37013,2.91725,7.53382,1.90963,1.79752
173,4.69254,4.26658,1.72016,3.57187,7.05495,0.145613,1.29291,2.04842,4.5808,3.04646,4.28707,1.71574,1.62555,1.09382,2.40028,1.8826,2.07193,0.574205,2.00847,4.83694,3.24649,2.78674,0.547358,2.31313,4.62777,3.23936,3.17951,1.56174,2.90097,2.83049,1.08631,2.48214,4.66637,1.44202,1.58231,4.19172,2.92286,2.53456,1.9802,2.25962,2.59782,2.5232,3.69423,3.13798,8.74261,2.2584,1.65351
174,4.15233,3.61763,1.64107,3.41817,5.30612,0.518327,1.89639,1.99442,3.45948,2.40204,3.83781,1.21782,0.886173,1.44172,2.33985,1.33199,1.52225,0.830816,2.28933,4.11217,3.27323,2.10362,0.457302,2.09311,3.84845,3.12792,2.43792,2.47756,1.7691,2.51665,1.05997,2.98507,2.98964,1.2931,1.99802,3.62115,2.64201,2.15726,1.9725,1.89535,2.09622,2.47417,3.28552,3.65359,8.5917,1.97139,1.59832
175,4.02182,2.96206,1.43451,3.34581,4.12917,0.143885,0.729927,1.21046,4.35127,1.94611,3.46235,1.2954,0.951452,1.06366,2.38357,1.33795,1.4562,0.363542,1.95654,3.7958,2.31715,2.19595,0.419744,2.02027,3.48042,2.31049,2.00081,1.8717,2.06718,1.97179,0.777628,2.2707,2.26361,0.794378,1.65155,3.06381,2.37206,2.13796,1.82579,1.47948,1.22951,2.48033,3.13499,2.90014,3.5958,1.9942,1.25705
176,3.86342,2.76318,1.51721,2.57067,2.90946,0.331538,1.75953,0.808081,3.13152,1.96205,3.38719,0.976909,0.578668,0.723327,2.53917,0.829436,1.47792,0.516917,1.37195,3.02017,2.9813,1.78596,0.387294,2.07339,2.76364,1.50353,1.68301,2.24364,1.4358,1.78917,0.829515,1.72612,2.19104,0.880432,1.45711,1.96498,2.05059,2.65642,1.86074,1.02141,1.60794,2.7389,2.68339,1.88879,5.38348,1.83036,0.978969
177,3.97478,2.70049,0.580191,2.72978,2.24778,0.15625,0.569981,0.574713,2.35196,1.77923,3.03955,1.12666,0.207138,0.443561,1.90937,0.902047,1.01649,0.374964,1.40081,3.02302,2.43843,1.4445,0.300725,2.04208,3.46691,1.38577,1.63679,2.44775,1.43214,1.69503,0.447359,1.86263,2.09873,0.473274,1.2469,2.17243,2.0401,1.96669,1.40138,1.07607,1.4071,2.04691,2.44837,1.54231,3.79888,1.52961,1.05669
178,3.78548,2.82952,0.724638,2.75766,2.30399,0.403522,0.882553,0.97269,2.05069,1.34899,2.72134,0.995671,0.288971,0.495433,2.25215,0.814624,0.978887,0.294827,1.22427,3.07097,2.50557,1.24209,0.247295,1.849,2.78364,1.6397,1.40174,2.17066,1.312,1.46823,0.322959,1.95587,1.4466,0.508044,1.3024,1.99863,1.73595,2.27225,1.52855,0.972376,2.00494,2.54926,2.26653,1.78227,3.4255,2.00293,0.922708
179,3.66299,2.13324,0.65596,2.67035,1.69389,0.0001,0.712695,1.09393,2.09476,1.33333,2.31375,0.796262,0.445996,0.642958,2.0962,0.629599,0.601358,0.492914,0.858779,2.18562,1.8018,0.838142,0.249384,1.98314,2.98651,1.03913,1.78872,1.95062,1.15326,1.5927,0.176417,1.18017,1.8649,0.44603,1.27717,1.75817,1.50055,1.88838,1.21849,1.02816,0.818063,2.10766,1.89497,1.9047,3.00021,1.07623,0.923341
180,3.39706,2.41191,0.856007,2.77386,1.16215,0.103663,0.501433,0.747664,2.06013,1.3592,2.39688,0.715975,0.290847,0.834971,2.02663,0.667277,0.319693,0.254866,1.07995,2.28571,2.84506,0.799777,0.268399,1.75208,2.89179,1.14592,1.32347,2.2929,1.07253,1.54725,0.141301,1.29005,1.21435,0.720243,1.50866,1.44337,1.48581,2.06639,1.02136,0.947539,0.902302,2.18588,1.92425,2.19795,2.96679,0.899719,0.669817
181,3.34885,2.22451,0.735294,3.27521,0.817661,0.0347343,0.652377,0.44428,2.06814,0.919183,1.99261,0.718586,0.326052,0.70227,1.71558,0.637701,0.1886,0.12475,1.01566,2.10551,2.772,0.530326,0.172989,2.03628,2.69331,1.22101,1.37779,1.90797,0.901358,1.75439,0.188472,1.51104,0.657425,0.594732,1.37952,1.40019,1.23601,1.7914,1.15268,0.854943,0.45106,1.88802,1.95655,2.73789,2.25514,0.990268,0.635988
182,3.21687,2.27164,0.648571,2.90237,0.786164,0.290135,0.410397,0.652842,1.90878,0.886968,2.01378,0.71711,0.306947,1.19367,1.65936,0.583182,0.191617,0.294184,1.44424,2.33345,2.76172,0.66636,0.175399,1.96344,3.49026,0.406298,1.56726,1.50108,0.875,1.90891,0.246085,1.72552,0.862866,0.497843,1.68397,0.983607,1.31352,2.11676,1.23343,0.737705,1.77419,2.0068,1.89131,3.06605,2.32617,0.845706,0.644122
183,3.35918,2.21134,0.548902,3.34845,0.945626,0.0336927,0.551978,0.678989,2.11104,0.567721,1.84637,0.750173,0.332005,1.67913,1.3891,0.357918,0.15625,0.416157,1.32054,2.0764,2.77388,0.679701,0.225102,1.95187,3.26409,0.411799,0.902869,1.94161,0.951747,1.53094,0.140948,1.48209,0.557103,0.503555,1.89628,0.993455,1.46178,1.33506,1.23162,0.817784,1.30328,1.86781,1.87299,3.09776,2.30092,0.925401,0.668198
184,3.0909,2.17405,0.682996,2.87107,0.672202,0.0344828,0.165017,0.510204,1.77128,0.565355,1.87291,0.580983,0.189068,1.43563,1.15602,0.361294,0.197824,0.381679,1.02282,2.13312,2.71526,0.45928,0.195775,1.78886,3.20042,0.189499,0.8907,2.13027,1.30465,1.22532,0.140517,0.274977,0.59438,0.421941,1.54012,1.3658,1.5802,1.2565,0.94897,0.917431,1.91781,1.63904,1.47833,2.37233,1.83402,0.799128,0.630307
185,2.84024,1.95779,0.681872,2.188,1.13972,0.0700035,0.267523,0.405515,1.87699,0.616675,1.83302,0.592349,0.131666,1.27812,0.955642,0.481352,0.277521,0.268673,1.01355,2.1301,2.47599,0.49596,0.215588,1.86204,2.16573,0.202061,0.990099,1.82174,0.763823,1.14736,0.159146,0.097229,0.630601,0.409989,1.39503,1.56836,1.42767,1.56118,1.08509,0.543696,2.00454,2.60776,1.37131,1.50943,1.90706,1.02382,0.55975
186,2.41511,1.66369,0.401417,2.03609,1.08032,0.0344116,0.0560224,0.235849,1.83107,0.745033,1.69241,0.571842,0.216177,0.821485,1.08984,0.36579,0.160772,0.124766,0.82729,1.8175,2.32244,0.550064,0.174056,1.7144,1.52156,0.146612,0.779697,1.66397,0.982247,0.950616,0.122162,0.0514403,0.561129,0.34626,1.01512,1.35659,1.63348,1.73495,0.882191,0.786346,1.40036,1.53369,1.51772,1.59652,1.71875,0.9328,0.678092
187,2.52891,1.75199,0.607681,2.38206,0.787402,0.0691324,0.0001,0.647059,1.57785,0.647463,1.72803,0.432727,0.198592,0.476417,1.1358,0.314309,0.101729,0.418556,0.813391,1.8882,2.35484,0.366335,0.134026,1.99132,1.57993,0.157693,0.963817,2.09549,1.14239,1.24791,0.0443197,0.0001,0.513184,0.701481,1.07308,1.45459,1.75053,1.3382,0.874026,0.653013,1.46617,1.83045,1.39582,1.362,1.25837,1.41674,0.0944882
188,2.6284,1.79672,0.407166,2.30849,1.57658,0.0001,0.243605,0.436137,1.6795,1.19117,1.80206,0.250604,0.0930016,0.189609,1.08848,0.306577,0.106213,0.125313,1.00283,1.992,1.54044,0.389105,0.133562,1.63255,1.76152,0.130548,0.616698,1.93464,0.823245,1.27145,0.0146056,0.0001,0.584659,0.417933,1.00655,1.52174,1.63644,1.41359,1.02746,0.789083,2.3974,1.76052,1.3232,1.32629,2.18103,1.03228,0.232693
189,2.77493,1.7632,0.609579,2.03737,0.627615,0.0754148,0.275786,0.666667,2.12909,0.647529,2.0838,0.321802,0.190386,0.165494,1.15321,0.289491,0.304288,0.0335796,1.08874,2.43114,0.0001,0.336595,0.135589,1.73257,2.01064,0.145278,0.785388,2.064,1.20984,1.25712,0.00465983,0.0001,0.202634,0.370508,0.749749,1.48944,1.24715,1.82819,0.766046,0.869619,0.759144,1.74422,1.24352,1.06975,0.40724,0.779365,0.16442
190,2.77039,1.80095,0.38583,2.67133,0.602007,0.0001,0.0001,0.564061,1.70604,0.534158,1.86448,0.367436,0.145278,0.0539957,0.990553,0.24099,0.0592768,0.0001,0.729408,2.09246,0.0001,0.249591,0.191121,1.56121,1.87919,0.0886132,0.723487,0.142248,1.21685,1.13383,0.0157274,0.0001,0.369213,0.211149,0.708627,1.12015,1.25493,0.137221,0.79001,0.948859,0.596421,1.66775,1.28038,0.905888,0.593178,0.792317,0.139324
191,2.5365,1.4505,0.402414,2.32336,0.134048,0.224972,0.0971817,1.35135,1.63086,0.517552,1.88064,0.436388,0.0809498,0.0779018,1.01219,0.244993,0.11544,0.0393236,0.631639,1.85963,0.0001,0.154748,0.146802,1.48708,2.30608,0.091348,0.0359583,0.122951,1.48046,1.21124,0.0155023,0.0675676,0.112013,0.171306,0.757277,1.26949,1.07249,1.11949,1.05037,0.755287,0.0001,0.198478,1.1475,1.02176,0.414201,0.44287,0.423403
192,2.22052,1.44831,0.454959,2.20694,0.370142,0.0597015,0.093633,0.244898,1.07611,0.485973,1.80584,0.248307,0.0276625,0.0001,1.09414,0.154143,0.134553,0.0001,0.630496,1.93889,0.0001,0.205727,0.14206,1.42806,1.34328,0.0770416,0.108421,0.431373,1.28355,0.914125,0.00522357,0.074239,0.205761,0.371353,0.717355,1.31662,0.950335,0.840116,0.656919,0.730076,0.0001,1.21724,1.06692,1.28228,0.312695,0.636402,0.432181
193,2.00295,1.2544,0.529301,1.94622,0.15456,0.0672948,0.0987167,0.776531,1.08923,0.376023,1.77155,0.23638,0.0511771,0.0478927,0.985389,0.031736,0.163345,0.0421408,0.665273,1.49305,0.0001,0.307842,0.18354,1.40261,1.73913,0.0535117,0.039604,0.34188,1.3863,0.874445,0.00471254,0.137741,0.262314,0.232919,0.662935,0.935829,0.754544,0.861829,0.615385,0.565903,0.0001,0.0001,1.01355,1.08052,0.0761325,0.46786,0.545746
194,3.19926,1.05878,0.45854,1.78492,0.151286,0.0625782,0.0001,0.738916,0.953872,0.846468,1.76479,0.26021,0.0267451,0.0253421,0.944783,0.0290613,0.114384,0.0454339,0.4112,1.64258,0.0001,0.216676,0.10991,1.08399,1.29252,0.0364299,0.036523,0.393529,0.994391,0.938584,0.0001,0.0001,0.0446429,0.097371,0.778862,0.923861,0.649819,1.02194,0.579969,0.532632,0.0001,1.00689,0.918973,0.863077,0.171527,0.715252,0.599341
195,1.9334,1.32031,0.241896,1.37905,0.178571,0.0001,0.0001,1.18519,1.0404,0.347222,1.80666,0.317023,0.0001,0.0607165,1.38702,0.0855499,0.10453,0.199071,0.822846,1.71565,0.653595,0.256739,0.148999,0.875356,1.59151,0.0614156,0.0394789,0.208877,1.03343,0.806452,0.0210194,0.0001,0.0791452,0.471143,0.84533,0.907477,0.643604,0.765931,0.706621,0.697674,0.0001,1.15603,1.08524,0.96,0.243072,0.304378,0.707825
196,1.90947,1.18684,0.372362,1.28438,0.42735,0.0001,0.0001,0.40201,0.875988,0.484076,1.49365,0.226784,0.0901442,0.046436,0.463807,0.0951336,0.0586854,0.0001,1.78988,1.34846,0.0001,0.140819,0.146801,0.898938,1.04322,0.0357953,0.035524,0.126103,1.16279,0.876469,0.00958176,0.0001,0.167673,0.471698,0.603396,0.728079,0.674624,0.893796,0.354359,0.435852,0.0001,0.912593,0.838727,0.662061,0.168634,0.485044,0.26938
197,1.76986,1.12178,0.265152,1.06916,0.255428,0.0001,0.0001,0.740741,1.48677,0.120744,1.48858,0.219459,0.0861079,0.0500626,0.472016,0.142664,0.074184,0.0001,0.689799,1.51859,0.0001,0.248542,0.133596,0.826602,2.26876,0.0229964,0.0730727,0.514801,1.1744,0.613497,0.00530279,0.0001,0.253715,0.262238,0.601338,0.758799,0.82484,0.693518,0.282413,0.42203,0.0001,0.706949,0.871626,0.7849,0.0563698,0.426605,0.42343
198,1.57256,0.955476,0.274348,1.24073,0.139276,0.0001,0.13624,0.786517,1.43692,0.185917,1.26523,0.310952,0.0001,0.0489836,0.544107,0.0963891,0.0845785,0.0001,0.41712,1.42219,0.0001,0.179051,0.138158,0.788524,1.51954,0.0248201,0.10442,0.397878,0.917141,0.930445,0.0001,0.0001,0.174277,0.0001,0.579598,0.881921,0.756809,0.408677,0.634249,0.369324,0.0001,1.16147,0.79369,0.633318,0.202737,0.720034,0.223857
199,1.68632,1.19371,0.631845,1.08446,0.0001,0.0001,0.130719,0.753498,1.36546,0.561523,1.27847,0.287134,0.0856164,0.0001,0.511623,0.120376,0.201613,0.0001,0.345669,1.15988,0.680272,0.115631,0.120465,0.770412,1.85328,0.0844187,0.218898,0.338983,0.833333,1.01355,0.0001,0.0001,0.434216,0.176678,0.481064,0.648324,0.653561,0.847458,0.724797,0.245204,0.0001,0.814638,0.803004,0.790175,0.110681,0.538933,0.335345
200,1.37986,1.07051,0.30888,1.25285,0.294985,0.0001,0.0001,0.925926,1.41698,0.526778,1.05709,0.234797,0.0001,0.0001,0.928621,0.156311,0.209754,0.0001,0.452284,1.2929,0.0001,0.156082,0.124812,0.810804,1.49589,0.121968,0.178253,0.493421,1.13924,0.454042,0.00555062,0.0001,0.458891,0.188324,0.500134,1.0201,0.708957,0.478334,0.710136,0.242269,0.0001,0.817003,0.752559,0.585309,0.756144,0.61127,0.383632
201,1.41906,1.14567,0.292032,0.883838,0.125313,0.0001,0.17094,0.686695,1.33062,0.491464,1.05714,0.241926,0.0001,0.0001,0.804327,0.17552,0.0446828,0.0001,1.55786,1.85954,0.0001,0.238459,0.0001,0.79646,1.9154,0.0455529,0.180245,0.123865,0.806202,0.778042,0.0001,0.0001,0.249822,0.0884956,0.552634,1.28946,0.736594,1.02477,0.709849,0.331383,0.0001,1.07149,0.799029,0.552118,0.646987,0.550426,0.541455
202,1.52139,1.21957,0.329489,0.990574,0.0001,0.0001,0.0001,1.21382,1.40767,0.398062,1.20447,0.198194,0.0001,0.513652,0.522759,0.185759,0.123839,0.0001,0.411369,2.14161,0.0001,0.255822,0.13297,0.993506,1.46951,0.15021,0.0543331,0.349498,0.849934,0.693241,0.0001,0.0001,0.107373,0.0001,0.468604,1.56935,0.749133,0.624321,0.621891,0.288382,0.0001,0.991839,0.871769,0.449357,0.191571,0.61479,0.501812
203,1.5349,1.52881,0.183908,1.24827,0.144823,0.0001,0.0001,1.0979,2.00528,0.369004,1.31574,0.258131,0.0431593,0.314054,0.707117,0.176866,0.0288101,0.0883002,0.579648,2.24905,0.0924214,0.371106,0.180323,0.850544,1.12882,0.141924,0.0262605,0.38961,0.701993,0.67996,0.00441579,0.0001,0.375704,0.195503,0.489302,1.71348,0.914227,0.564668,0.585059,0.507998,0.0001,1.0849,0.96272,0.530206,0.611621,0.629746,0.632757
204,1.9311,1.62314,0.365631,1.12265,0.242522,0.0001,1.3986,1.07914,1.80464,0.474244,1.58283,0.416004,0.0992063,0.0695572,0.411734,0.19084,0.367261,0.0510204,0.795812,1.9318,0.0698812,0.512438,0.0001,1.17051,1.43198,0.179553,0.0682128,0.460688,0.840116,0.777068,0.0001,0.0001,0.551181,0.0001,0.612085,1.81736,1.00071,1.28317,0.832702,0.413763,0.0001,0.244798,1.03362,0.337711,1.11562,0.777568,0.562588
205,2.21526,1.59742,0.407268,1.29467,0.209205,0.0001,0.0001,1.89019,1.79659,0.484922,1.87174,0.400348,0.09802,0.0171999,0.495091,0.26178,0.565536,0.178651,2.13869,2.25673,0.113766,0.618632,0.214626,1.87919,1.88925,0.17507,0.330368,0.487465,1.0983,0.929671,0.0198639,0.134771,0.931264,0.106383,0.575474,1.75595,0.993093,1.03321,0.701426,0.481026,0.0001,1.47658,1.35542,0.645665,0.694927,0.766363,0.575409
206,2.25158,1.67126,0.622038,1.74856,0.2079,0.0001,0.0001,1.44788,2.06866,0.585097,1.86948,0.446263,0.0190078,0.0342349,0.666009,0.189054,0.609975,0.087146,2.05882,2.31096,0.166389,0.508187,0.289691,1.80433,2.3622,0.20241,0.284164,0.671624,0.85752,1.2626,0.0399401,0.0001,0.786473,0.975976,0.564925,2.12647,1.12618,1.42687,1.32956,0.583847,0.0001,1.2458,1.43986,0.835488,1.46689,0.668392,0.461823
207,2.33845,1.50033,0.32769,1.73814,0.144718,0.0882613,0.0001,1.06075,1.67216,0.459297,1.78656,0.164174,0.0388576,0.0169262,0.786535,0.220719,0.538793,0.0001,1.55096,2.67093,0.362976,0.498453,0.185621,1.59832,1.77134,0.135253,0.276451,0.689491,1.24224,1.06503,0.0906454,0.144092,0.885461,0.538117,0.664808,2.04542,1.24332,0.631821,1.36112,0.560659,0.15015,1.22449,1.46903,0.796167,1.00074,0.729108,0.38112
208,1.61545,1.7935,0.443718,1.4055,1.07239,0.096401,0.416089,0.630564,1.34435,0.514369,1.9089,0.392734,0.229709,0.0433839,0.320957,0.396825,0.519785,0.0233372,1.01115,2.26715,1.48994,0.913293,0.254043,1.47637,1.33929,0.235632,1.03915,0.783875,0.557937,0.937714,0.100271,0.0629723,0.498433,0.223499,0.618429,1.73174,1.02937,0.766983,1.30226,0.494334,1.14723,1.15574,1.43013,0.693823,1.85456,0.820531,0.466945
209,1.73191,2.072,1.45322,2.17104,1.24595,0.0001,0.664011,0.741565,1.55445,0.791997,2.01872,0.576121,0.225802,0.152184,0.270187,0.500595,0.470793,0.281577,0.966228,2.87785,1.59107,1.09747,0.315731,1.4802,1.06727,0.468272,1.28882,0.783972,0.660579,1.1936,0.0897384,0.113314,0.600515,0.418535,0.706026,2.06627,0.830861,0.754446,1.25817,0.587345,1.28079,1.29199,1.77161,0.609081,2.47019,0.781793,0.427594
210,1.97601,2.6345,0.773616,1.60945,1.21241,0.0597907,0.804829,0.855545,1.90233,0.688047,1.88158,0.49337,0.559589,0.241629,0.394187,0.535943,0.512343,0.0609756,0.857064,2.48465,1.55388,0.965647,0.275115,1.64143,1.30826,0.5426,1.40453,1.00767,0.493643,1.01448,0.048178,0.0001,0.875099,0.572246,0.784763,1.73504,0.969776,0.892164,1.13998,0.551651,1.48213,1.29317,1.87367,0.76846,1.36633,0.844231,0.472813
211,2.1727,2.51817,0.620604,1.86151,1.44473,0.126984,0.643317,0.530906,1.6611,0.755814,1.84197,0.605954,0.638763,0.0994318,0.443656,0.679822,0.84832,0.10142,0.957198,2.86832,1.45909,1.08258,0.287503,1.59675,1.06242,0.786283,1.32654,1.93198,0.789224,1.1704,0.164097,0.0001,0.922992,0.713776,0.605295,1.8387,0.931957,0.856198,0.969279,0.435894,0.863171,1.51456,1.70346,0.872553,1.07742,1.0968,0.440643
212,2.26836,2.54468,0.604511,1.57613,1.46085,0.118941,0.679245,0.420008,1.31718,0.694664,1.88603,0.534759,0.76835,0.154213,0.494181,0.769458,0.43082,0.269906,1.12683,2.45889,2.06852,1.1051,0.34339,1.74722,1.37312,0.83815,0.948386,2.2283,0.923254,1.08301,0.0676779,0.0538213,0.78125,1.03776,0.740407,2.11822,0.939032,0.826598,1.02456,0.562972,0.947587,1.58786,1.71274,0.95177,1.40476,0.70514,0.49776
213,2.31548,3.05093,0.616406,1.60939,1.64339,0.188088,0.563063,0.293871,1.75094,0.829048,2.22964,0.551492,0.969485,0.207237,0.650309,1.26756,0.605727,0.299222,0.925521,3.13698,2.27323,1.05838,0.288583,1.95543,1.1477,1.02956,1.04767,2.3772,0.970316,1.18687,0.165563,0.0993542,1.01807,0.44891,0.943831,2.5133,1.08034,0.827719,1.04025,0.544813,2.12156,1.51435,1.70635,1.10596,1.38249,0.886767,0.557
214,2.2432,3.31273,0.75707,1.76267,1.53528,0.138696,0.337458,0.684671,1.26371,1.03026,2.21797,0.626844,0.966702,0.272438,0.54948,1.72023,0.721421,0.241935,0.855491,3.15941,2.11506,1.19482,0.231332,2.16649,0.953576,0.960792,1.616,2.21648,0.955928,1.21473,0.197481,0.0569801,1.18789,0.502753,0.881402,3.95533,1.1259,0.775054,1.34328,0.814036,1.64349,1.80339,1.75274,1.11014,2.13992,0.80292,0.42123
215,4.10392,4.39541,0.82958,2.13929,1.44857,0.126823,0.388601,0.676397,1.62043,1.86797,2.48984,0.487381,0.746849,0.140449,0.563518,2.89243,0.677574,0.225317,1.76296,4.27091,1.72999,0.951195,0.34228,2.55336,1.24668,0.846763,1.09715,2.17391,0.931489,1.43141,0.296366,0.0557103,1.82328,0.469832,0.938086,5.70089,1.11092,1.41224,0.683816,0.790485,2.19285,1.96438,1.99125,1.38222,1.13288,1.05989,0.202293
216,4.66631,5.90118,0.877528,1.92804,1.72964,0.129422,0.322581,0.872516,1.8017,2.31533,2.72718,0.578674,1.0565,0.114705,0.897997,3.97708,1.23187,0.0902799,1.71058,4.94181,1.68593,1.41531,0.391071,3.8006,1.82879,1.20203,2.70174,1.74868,2.0605,2.25854,0.330723,0.162338,2.21992,0.598653,1.09112,7.26216,1.3478,1.30183,1.44386,1.80027,2.33489,2.63658,2.39042,1.84683,2.17319,0.988986,0.311624
217,4.91288,5.48934,0.985325,2.0331,2.52893,0.0272926,0.675676,1.12994,1.87226,3.45071,2.40936,1.03679,1.38277,0.268779,0.936288,4.63476,1.33509,0.157092,1.89161,5.90889,1.75439,1.65785,0.37362,4.50272,1.62238,2.09419,2.50949,2.47511,1.81061,1.7612,0.942827,0.281215,2.2245,1.27639,1.00662,5.01346,1.30296,1.70758,1.18283,1.26213,2.44474,2.67954,2.46464,1.41337,2.54709,0.865434,0.979772
218,8.96964,5.61596,1.26887,2.25696,4.4004,0.569544,2.08184,1.3936,2.14827,5.63278,2.57737,1.97942,1.56376,0.492832,2.0382,5.48925,1.64936,0.135747,2.38458,7.21097,1.5677,2.04464,0.794123,5.69394,2.01527,3.20519,5.39804,4.12929,2.99005,2.75217,1.7344,0.111421,4.70762,0.958827,1.26052,10.1072,1.55325,4.53885,1.48879,1.42665,3.51259,3.37139,3.42276,1.64571,5.70992,1.4311,1.28205
219,12.9375,6.9655,2.01157,3.31837,8.46911,0.542373,3.67347,2.57791,3.79691,7.04394,2.90369,3.35649,4.57035,0.483695,2.88557,6.2816,2.23061,0.282978,3.41734,10.328,1.54565,4.00363,0.810738,5.97552,2.18712,4.54309,6.14749,5.76586,4.59095,4.4293,2.98465,0.660793,8.10231,0.8,1.43959,15.3305,1.70901,5.72078,1.29393,1.80069,4.98096,4.09467,5.44911,2.65033,4.44392,1.84594,1.79181
220,7.69326,7.28398,2.50667,4.33593,10.5263,1.47992,4.29799,4.92802,6.65274,8.96499,4.47729,6.96472,6.88426,1.39454,4.93178,7.81293,2.61481,0.255195,4.59902,11.5581,2.05696,6.77623,0.92394,5.59515,2.79379,8.03229,8.54034,7.27175,8.65161,7.0306,3.28006,1.16183,8.62753,1.24159,2.27933,19.4177,2.13564,7.85111,1.90583,3.27054,6.49795,5.92433,9.87439,6.18794,4.94555,3.01887,3.23077
221,11.3225,6.61988,3.17919,3.75445,5.00131,0.98668,4.04858,3.54312,5.62144,5.2339,4.77128,4.96567,5.4304,1.21335,4.09173,2.36888,3.15126,0.721709,5.94148,8.09211,1.73913,7.37364,0.787931,4.32647,5.03401,6.78288,7.63245,5.48373,7.65419,6.34131,3.45241,1.65687,8.78582,1.39123,2.01187,11.2212,2.65764,5.72185,1.93678,4.10995,7.98092,5.81484,8.66942,4.54991,6.69665,2.82456,4.69657
222,9.06724,4.77709,3.64139,3.62311,5.29005,1.40569,3.37739,2.82328,3.97067,3.40893,3.99683,3.43176,3.06247,1.94729,2.35103,3.11618,2.58503,1.11036,2.78897,5.57493,2.2769,6.14404,4.01544,3.07323,3.10345,5.80371,4.37008,3.71117,3.79011,4.48301,2.36296,1.35514,6.33073,1.52801,1.76238,5.42916,2.65774,3.64327,2.23803,3.93077,5.63751,4.24488,6.49073,4.20694,5.88416,2.52855,3.56194
223,9.74748,4.79875,4.17528,3.34287,7.43509,1.73021,7.65421,2.54025,4.1132,3.31008,4.33141,2.39774,1.88298,2.50329,2.09382,2.13011,3.02352,1.02768,2.56252,5.25514,3.10894,5.2228,2.3933,2.31324,3.9726,3.20806,3.3668,3.28217,3.70417,3.79356,1.30873,4.00863,6.01526,2.22525,2.46778,8.25184,3.21995,3.23494,3.02053,3.4213,5.98291,3.87381,4.9923,5.391,11.0353,3.21231,2.83366
224,7.17791,5.40748,3.60444,4.97434,7.92445,1.84049,5.93359,5.80942,4.23064,1.99163,4.88005,1.86139,2.04403,4.52086,1.89619,2.36744,3.46154,1.9408,2.51534,6.33119,5.03205,6.23661,2.58475,2.21313,6.78543,3.76675,3.2881,2.78228,4.64486,5.3234,1.09457,3.54913,6.72863,2.16042,3.55623,9.66053,3.87231,3.62635,3.08197,3.99324,6.13566,3.77937,4.34338,5.58831,11.3323,3.34881,2.68916
225,6.20728,4.5006,3.11486,4.80625,7.30102,2.0467,4.90028,4.06442,3.90741,1.77683,5.01063,1.53061,1.85737,4.11178,1.25583,2.21998,3.4508,1.68977,2.25146,5.59281,5.03132,6.54133,2.32198,2.28888,5.62334,4.02164,3.71205,2.39303,3.47911,4.86334,1.52083,2.77865,7.09809,1.24717,2.97916,8.53614,3.55294,2.74324,3.33761,3.09628,5.7796,3.35289,4.05259,6.32707,10.5877,2.33674,2.81489
226,5.65253,4.40466,2.31346,3.53148,6.58605,1.28351,3.73872,2.80483,3.53989,2.11786,4.505,1.2093,1.95052,3.5461,1.22715,2.03713,3.39601,1.88324,1.77231,6.16195,6.16069,5.15766,1.60626,2.34961,6.05428,3.66886,2.88219,2.4158,3.27524,4.2072,0.68693,1.95035,6.0228,1.0434,2.45614,8.2831,2.98083,2.77726,2.56611,2.34095,4.81706,3.24445,3.08799,6.69472,9.63973,2.15794,2.72177
